state_name,year,access,mtbs_class,area_km2
Washington,1988,wilderness,4,0.0
Washington,1988,wilderness,5,0.0
Washington,1988,wilderness,6,0.0
Washington,1989,roaded,0,0.0
Washington,1989,roaded,1,0.0
Washington,1989,roaded,2,0.0
Washington,1989,roaded,3,0.0
Washington,1989,roaded,4,0.0
Washington,1989,roaded,5,0.0
Washington,1989,roaded,6,0.0
Washington,1989,roadless,0,0.0
Washington,1989,roadless,1,0.0
Washington,1989,roadless,2,0.0
Washington,1989,roadless,3,0.0
Washington,1989,roadless,4,0.0
Washington,1989,roadless,5,0.0
Washington,1989,roadless,6,0.0
Washington,1989,wilderness,0,0.0
Washington,1989,wilderness,1,0.0
Washington,1989,wilderness,2,0.0
Washington,1989,wilderness,3,0.0
Washington,1989,wilderness,4,0.0
Washington,1989,wilderness,5,0.0
Washington,1989,wilderness,6,0.0
Washington,1990,roaded,0,0.0
Washington,1990,roaded,1,0.0
Washington,1990,roaded,2,0.0
Washington,1990,roaded,3,0.0
Washington,1990,roaded,4,0.0
Washington,1990,roaded,5,0.0
Washington,1990,roaded,6,0.0
Washington,1990,roadless,0,0.0
Washington,1990,roadless,1,0.0
Washington,1990,roadless,2,0.0
Washington,1990,roadless,3,0.0
Washington,1990,roadless,4,0.0
Washington,1990,roadless,5,0.0
Washington,1990,roadless,6,0.0
Washington,1990,wilderness,0,0.0
Washington,1990,wilderness,1,0.4131
Washington,1990,wilderness,2,0.7722
Washington,1990,wilderness,3,0.9603
Washington,1990,wilderness,4,0.6975
Washington,1990,wilderness,5,0.013500000000000002
Washington,1990,wilderness,6,0.0
Washington,1991,roaded,0,0.008523
Washington,1991,roaded,1,0.0063
Washington,1991,roaded,2,0.061929
Washington,1991,roaded,3,0.0054
Washington,1991,roaded,4,0.0
Washington,1991,roaded,5,0.0
Washington,1991,roaded,6,0.0
Washington,1991,roadless,0,0.0
Washington,1991,roadless,1,0.09
Washington,1991,roadless,2,0.250371
Washington,1991,roadless,3,0.016200000000000003
Washington,1991,roadless,4,0.0
Washington,1991,roadless,5,0.0
Washington,1991,roadless,6,0.0
Washington,1991,wilderness,0,0.0018719999999999997
Washington,1991,wilderness,1,0.0
Washington,1991,wilderness,2,0.0
Washington,1991,wilderness,3,0.0
Washington,1991,wilderness,4,0.0
Washington,1991,wilderness,5,0.0
Washington,1991,wilderness,6,0.0
Washington,1992,roaded,0,0.0
Washington,1992,roaded,1,0.0
Washington,1992,roaded,2,0.0
Washington,1992,roaded,3,0.0
Washington,1992,roaded,4,0.0
Washington,1992,roaded,5,0.0
Washington,1992,roaded,6,0.0
Washington,1992,roadless,0,0.0
Washington,1992,roadless,1,0.0
Washington,1992,roadless,2,0.0
Washington,1992,roadless,3,0.0
Washington,1992,roadless,4,0.0
Washington,1992,roadless,5,0.0
Washington,1992,roadless,6,0.0
Washington,1992,wilderness,0,0.0
Washington,1992,wilderness,1,0.0
Washington,1992,wilderness,2,0.0
Washington,1992,wilderness,3,0.0
Washington,1992,wilderness,4,0.0
Washington,1992,wilderness,5,0.0
Washington,1992,wilderness,6,0.0
Washington,1993,roaded,0,0.0
Washington,1993,roaded,1,0.0
Washington,1993,roaded,2,0.0
Washington,1993,roaded,3,0.0
Washington,1993,roaded,4,0.0
Washington,1993,roaded,5,0.0
Washington,1993,roaded,6,0.0
Washington,1993,roadless,0,0.0
Washington,1993,roadless,1,0.0
Washington,1993,roadless,2,0.0
Washington,1993,roadless,3,0.0
Washington,1993,roadless,4,0.0
Washington,1993,roadless,5,0.0
Washington,1993,roadless,6,0.0
Washington,1993,wilderness,0,0.0
Washington,1993,wilderness,1,0.0
Washington,1993,wilderness,2,0.0
Washington,1993,wilderness,3,0.0
Washington,1993,wilderness,4,0.0
Washington,1993,wilderness,5,0.0
Washington,1993,wilderness,6,0.0
Washington,1994,roaded,0,0.008568
Washington,1994,roaded,1,35.136162
Washington,1994,roaded,2,89.240931
Washington,1994,roaded,3,93.47362199999999
Washington,1994,roaded,4,66.85892999999999
Washington,1994,roaded,5,0.617679
Washington,1994,roaded,6,0.7505279999999999
Washington,1994,roadless,0,0.0
Washington,1994,roadless,1,35.457632999999994
Washington,1994,roadless,2,65.739591
Washington,1994,roadless,3,52.0128
Washington,1994,roadless,4,62.592209999999994
Washington,1994,roadless,5,1.257174
Washington,1994,roadless,6,0.058968
Washington,1994,wilderness,0,0.018108
Washington,1994,wilderness,1,6.2431920000000005
Washington,1994,wilderness,2,6.343883999999999
Washington,1994,wilderness,3,6.0000659999999995
Washington,1994,wilderness,4,6.941375999999999
Washington,1994,wilderness,5,0.360144
Washington,1994,wilderness,6,0.538704
Washington,1995,roaded,0,0.0
Washington,1995,roaded,1,0.0
Washington,1995,roaded,2,0.0
Washington,1995,roaded,3,0.0
Washington,1995,roaded,4,0.0
Washington,1995,roaded,5,0.0
Washington,1995,roaded,6,0.0
Washington,1995,roadless,0,0.0
Washington,1995,roadless,1,0.0
Washington,1995,roadless,2,0.0
Washington,1995,roadless,3,0.0
Washington,1995,roadless,4,0.0
Washington,1995,roadless,5,0.0
Washington,1995,roadless,6,0.0
Washington,1995,wilderness,0,0.0
Washington,1995,wilderness,1,0.0
Washington,1995,wilderness,2,0.0
Washington,1995,wilderness,3,0.0
Washington,1995,wilderness,4,0.0
Washington,1995,wilderness,5,0.0
Washington,1995,wilderness,6,0.0
Washington,1996,roaded,0,0.0
Washington,1996,roaded,1,0.0
Washington,1996,roaded,2,0.0
Washington,1996,roaded,3,0.0
Washington,1996,roaded,4,0.0
Washington,1996,roaded,5,0.0
Washington,1996,roaded,6,0.0
Washington,1996,roadless,0,0.0
Washington,1996,roadless,1,0.0
Washington,1996,roadless,2,0.0
Washington,1996,roadless,3,0.0
Washington,1996,roadless,4,0.0
Washington,1996,roadless,5,0.0
Washington,1996,roadless,6,0.0
Washington,1996,wilderness,0,0.016236
Washington,1996,wilderness,1,2.5218000000000003
Washington,1996,wilderness,2,2.2572
Washington,1996,wilderness,3,3.1527
Washington,1996,wilderness,4,4.8618
Washington,1996,wilderness,5,0.10890000000000001
Washington,1996,wilderness,6,0.4797
Washington,1997,roaded,0,0.0
Washington,1997,roaded,1,0.0
Washington,1997,roaded,2,0.0
Washington,1997,roaded,3,0.000513
Washington,1997,roaded,4,0.0019079999999999998
Washington,1997,roaded,5,0.0
Washington,1997,roaded,6,0.0
Washington,1997,roadless,0,0.0
Washington,1997,roadless,1,0.0441
Washington,1997,roadless,2,0.038196
Washington,1997,roadless,3,0.039312
Washington,1997,roadless,4,0.11426399999999999
Washington,1997,roadless,5,0.0
Washington,1997,roadless,6,0.0
Washington,1997,wilderness,0,0.0
Washington,1997,wilderness,1,0.0
Washington,1997,wilderness,2,0.0
Washington,1997,wilderness,3,0.0
Washington,1997,wilderness,4,0.0
Washington,1997,wilderness,5,0.0
Washington,1997,wilderness,6,0.0
Washington,1998,roaded,0,0.009495
Washington,1998,roaded,1,1.180413
Washington,1998,roaded,2,5.024222999999999
Washington,1998,roaded,3,4.1556239999999995
Washington,1998,roaded,4,8.170478999999998
Washington,1998,roaded,5,0.005013
Washington,1998,roaded,6,0.0
Washington,1998,roadless,0,0.001836
Washington,1998,roadless,1,1.6194870000000001
Washington,1998,roadless,2,4.867677
Washington,1998,roadless,3,2.319876
Washington,1998,roadless,4,4.623021
Washington,1998,roadless,5,0.057987000000000004
Washington,1998,roadless,6,0.0
Washington,1998,wilderness,0,0.009081
Washington,1998,wilderness,1,0.0
Washington,1998,wilderness,2,0.0
Washington,1998,wilderness,3,0.0
Washington,1998,wilderness,4,0.0
Washington,1998,wilderness,5,0.0
Washington,1998,wilderness,6,0.0
Washington,1999,roaded,0,4.4999999999999996e-05
Washington,1999,roaded,1,0.0
Washington,1999,roaded,2,0.0
Washington,1999,roaded,3,0.0
Washington,1999,roaded,4,0.0
Washington,1999,roaded,5,0.0
Washington,1999,roaded,6,0.0
Washington,1999,roadless,0,0.0
Washington,1999,roadless,1,0.0
Washington,1999,roadless,2,0.0
Washington,1999,roadless,3,0.0
Washington,1999,roadless,4,0.0
Washington,1999,roadless,5,0.0
Washington,1999,roadless,6,0.0
Washington,1999,wilderness,0,0.0
Washington,1999,wilderness,1,0.0
Washington,1999,wilderness,2,0.0
Washington,1999,wilderness,3,0.0
Washington,1999,wilderness,4,0.0
Washington,1999,wilderness,5,0.0
Washington,1999,wilderness,6,0.0
Washington,2000,roaded,0,0.008568
Washington,2000,roaded,1,1.0323449999999998
Washington,2000,roaded,2,1.72953
Washington,2000,roaded,3,1.0197539999999998
Washington,2000,roaded,4,0.22403700000000001
Washington,2000,roaded,5,0.0
Washington,2000,roaded,6,0.0
Washington,2000,roadless,0,0.0
Washington,2000,roadless,1,0.0
Washington,2000,roadless,2,0.0
Washington,2000,roadless,3,0.0
Washington,2000,roadless,4,0.0
Washington,2000,roadless,5,0.0
Washington,2000,roadless,6,0.0
Washington,2000,wilderness,0,0.018108
Washington,2000,wilderness,1,0.0
Washington,2000,wilderness,2,0.0
Washington,2000,wilderness,3,0.0
Washington,2000,wilderness,4,0.0
Washington,2000,wilderness,5,0.0
Washington,2000,wilderness,6,0.0
Washington,2001,roaded,0,4.4999999999999996e-05
Washington,2001,roaded,1,12.560643
Washington,2001,roaded,2,18.497835
Washington,2001,roaded,3,12.423942
Washington,2001,roaded,4,11.512656
Washington,2001,roaded,5,0.179388
Washington,2001,roaded,6,0.0
Washington,2001,roadless,0,0.0
Washington,2001,roadless,1,18.543582
Washington,2001,roadless,2,15.395697
Washington,2001,roadless,3,15.755706
Washington,2001,roadless,4,20.517165
Washington,2001,roadless,5,0.26471700000000004
Washington,2001,roadless,6,0.0
Washington,2001,wilderness,0,0.016236
Washington,2001,wilderness,1,23.652189
Washington,2001,wilderness,2,23.515668
Washington,2001,wilderness,3,26.726913
Washington,2001,wilderness,4,49.094298
Washington,2001,wilderness,5,0.241191
Washington,2001,wilderness,6,0.0
Washington,2002,roaded,0,0.0
Washington,2002,roaded,1,10.919141999999999
Washington,2002,roaded,2,11.687733000000001
Washington,2002,roaded,3,13.317282
Washington,2002,roaded,4,17.929989
Washington,2002,roaded,5,0.118422
Washington,2002,roaded,6,0.213561
Washington,2002,roadless,0,0.0
Washington,2002,roadless,1,0.568449
Washington,2002,roadless,2,0.524169
Washington,2002,roadless,3,0.60777
Washington,2002,roadless,4,0.634626
Washington,2002,roadless,5,0.029142
Washington,2002,roadless,6,0.0
Washington,2002,wilderness,0,0.016236
Washington,2002,wilderness,1,11.795399999999999
Washington,2002,wilderness,2,8.4159
Washington,2002,wilderness,3,9.126
Washington,2002,wilderness,4,19.3572
Washington,2002,wilderness,5,0.030600000000000002
Washington,2002,wilderness,6,0.3492
Washington,2003,roaded,0,0.010818
Washington,2003,roaded,1,8.119295999999999
Washington,2003,roaded,2,10.078398
Washington,2003,roaded,3,10.376289
Washington,2003,roaded,4,21.767247
Washington,2003,roaded,5,0.0855
Washington,2003,roaded,6,0.2394
Washington,2003,roadless,0,0.0019079999999999998
Washington,2003,roadless,1,19.455911999999998
Washington,2003,roadless,2,22.437891
Washington,2003,roadless,3,22.676669999999998
Washington,2003,roadless,4,41.830965
Washington,2003,roadless,5,0.086463
Washington,2003,roadless,6,0.6435
Washington,2003,wilderness,0,0.025317
Washington,2003,wilderness,1,36.636191999999994
Washington,2003,wilderness,2,24.402410999999997
Washington,2003,wilderness,3,38.849841
Washington,2003,wilderness,4,141.64318799999998
Washington,2003,wilderness,5,0.9530369999999999
Washington,2003,wilderness,6,2.7747
Washington,2004,roaded,0,4.4999999999999996e-05
Washington,2004,roaded,1,9.791208000000001
Washington,2004,roaded,2,17.544222
Washington,2004,roaded,3,13.069683
Washington,2004,roaded,4,5.3876159999999995
Washington,2004,roaded,5,0.096381
Washington,2004,roaded,6,0.000747
Washington,2004,roadless,0,0.0
Washington,2004,roadless,1,17.883135
Washington,2004,roadless,2,26.656353
Washington,2004,roadless,3,35.768637
Washington,2004,roadless,4,35.193447
Washington,2004,roadless,5,0.367119
Washington,2004,roadless,6,0.000153
Washington,2004,wilderness,0,0.016236
Washington,2004,wilderness,1,0.6111
Washington,2004,wilderness,2,1.5381
Washington,2004,wilderness,3,1.5444
Washington,2004,wilderness,4,0.7623000000000001
Washington,2004,wilderness,5,0.0009
Washington,2004,wilderness,6,0.0
Washington,2005,roaded,0,4.4999999999999996e-05
Washington,2005,roaded,1,21.200886
Washington,2005,roaded,2,22.850541
Washington,2005,roaded,3,10.623167999999998
Washington,2005,roaded,4,4.927041
Washington,2005,roaded,5,0.058679999999999996
Washington,2005,roaded,6,0.0
Washington,2005,roadless,0,0.0
Washington,2005,roadless,1,4.1532659999999995
Washington,2005,roadless,2,9.791792999999998
Washington,2005,roadless,3,11.405565
Washington,2005,roadless,4,10.177812
Washington,2005,roadless,5,0.0036
Washington,2005,roadless,6,0.0
Washington,2005,wilderness,0,0.0
Washington,2005,wilderness,1,0.0
Washington,2005,wilderness,2,0.0
Washington,2005,wilderness,3,0.0
Washington,2005,wilderness,4,0.0
Washington,2005,wilderness,5,0.0
Washington,2005,wilderness,6,0.0
Washington,2006,roaded,0,0.008568
Washington,2006,roaded,1,63.307899
Washington,2006,roaded,2,77.61536100000001
Washington,2006,roaded,3,93.024477
Washington,2006,roaded,4,107.984826
Washington,2006,roaded,5,0.6530400000000001
Washington,2006,roaded,6,0.49480199999999996
Washington,2006,roadless,0,0.0
Washington,2006,roadless,1,37.361925
Washington,2006,roadless,2,65.257497
Washington,2006,roadless,3,84.48075899999999
Washington,2006,roadless,4,142.63776
Washington,2006,roadless,5,0.29456099999999996
Washington,2006,roadless,6,3.5309429999999997
Washington,2006,wilderness,0,0.018108
Washington,2006,wilderness,1,21.118698
Washington,2006,wilderness,2,43.901883
Washington,2006,wilderness,3,68.73957
Washington,2006,wilderness,4,145.615401
Washington,2006,wilderness,5,0.443421
Washington,2006,wilderness,6,0.0
Washington,2007,roaded,0,4.4999999999999996e-05
Washington,2007,roaded,1,8.446725
Washington,2007,roaded,2,2.936178
Washington,2007,roaded,3,1.207449
Washington,2007,roaded,4,0.300222
Washington,2007,roaded,5,0.141021
Washington,2007,roaded,6,0.030600000000000002
Washington,2007,roadless,0,0.0
Washington,2007,roadless,1,1.8903509999999997
Washington,2007,roadless,2,3.9018150000000005
Washington,2007,roadless,3,4.416588
Washington,2007,roadless,4,0.9145260000000001
Washington,2007,roadless,5,0.096849
Washington,2007,roadless,6,0.0
Washington,2007,wilderness,0,0.016236
Washington,2007,wilderness,1,2.359944
Washington,2007,wilderness,2,7.867520999999999
Washington,2007,wilderness,3,10.140741
Washington,2007,wilderness,4,8.084961
Washington,2007,wilderness,5,0.17973
Washington,2007,wilderness,6,0.0
Washington,2008,roaded,0,4.4999999999999996e-05
Washington,2008,roaded,1,1.5215670000000001
Washington,2008,roaded,2,2.269224
Washington,2008,roaded,3,0.8284860000000001
Washington,2008,roaded,4,0.25898399999999994
Washington,2008,roaded,5,0.0891
Washington,2008,roaded,6,0.023211
Washington,2008,roadless,0,0.0
Washington,2008,roadless,1,0.9146160000000001
Washington,2008,roadless,2,2.741175
Washington,2008,roadless,3,3.804606
Washington,2008,roadless,4,5.733243
Washington,2008,roadless,5,0.0063
Washington,2008,roadless,6,0.0
Washington,2008,wilderness,0,0.0
Washington,2008,wilderness,1,0.0
Washington,2008,wilderness,2,0.0
Washington,2008,wilderness,3,0.0
Washington,2008,wilderness,4,0.0
Washington,2008,wilderness,5,0.0
Washington,2008,wilderness,6,0.0
Washington,2009,roaded,0,4.4999999999999996e-05
Washington,2009,roaded,1,0.30086999999999997
Washington,2009,roaded,2,0.521703
Washington,2009,roaded,3,0.45803699999999997
Washington,2009,roaded,4,0.180837
Washington,2009,roaded,5,0.0
Washington,2009,roaded,6,0.0
Washington,2009,roadless,0,0.0
Washington,2009,roadless,1,0.556605
Washington,2009,roadless,2,0.587475
Washington,2009,roadless,3,0.874143
Washington,2009,roadless,4,1.0087289999999998
Washington,2009,roadless,5,0.0036
Washington,2009,roadless,6,0.0
Washington,2009,wilderness,0,0.0
Washington,2009,wilderness,1,0.0
Washington,2009,wilderness,2,0.0
Washington,2009,wilderness,3,0.0
Washington,2009,wilderness,4,0.0
Washington,2009,wilderness,5,0.0
Washington,2009,wilderness,6,0.0
Washington,2010,roaded,0,4.4999999999999996e-05
Washington,2010,roaded,1,1.526175
Washington,2010,roaded,2,1.9594259999999997
Washington,2010,roaded,3,3.0501
Washington,2010,roaded,4,0.8981999999999999
Washington,2010,roaded,5,0.019799999999999998
Washington,2010,roaded,6,0.0045000000000000005
Washington,2010,roadless,0,0.0
Washington,2010,roadless,1,0.0
Washington,2010,roadless,2,0.0
Washington,2010,roadless,3,0.0
Washington,2010,roadless,4,0.0
Washington,2010,roadless,5,0.0
Washington,2010,roadless,6,0.0
Washington,2010,wilderness,0,0.0
Washington,2010,wilderness,1,0.0
Washington,2010,wilderness,2,0.0
Washington,2010,wilderness,3,0.0
Washington,2010,wilderness,4,0.0
Washington,2010,wilderness,5,0.0
Washington,2010,wilderness,6,0.0
Washington,2011,roaded,0,4.4999999999999996e-05
Washington,2011,roaded,1,0.0
Washington,2011,roaded,2,0.0
Washington,2011,roaded,3,0.0
Washington,2011,roaded,4,0.0
Washington,2011,roaded,5,0.0
Washington,2011,roaded,6,0.0
Washington,2011,roadless,0,0.0
Washington,2011,roadless,1,0.0
Washington,2011,roadless,2,0.0
Washington,2011,roadless,3,0.0
Washington,2011,roadless,4,0.0
Washington,2011,roadless,5,0.0
Washington,2011,roadless,6,0.0
Washington,2011,wilderness,0,0.0
Washington,2011,wilderness,1,0.7929
Washington,2011,wilderness,2,1.9134
Washington,2011,wilderness,3,1.3077
Washington,2011,wilderness,4,0.4239
Washington,2011,wilderness,5,0.0369
Washington,2011,wilderness,6,0.621
Washington,2012,roaded,0,4.4999999999999996e-05
Washington,2012,roaded,1,50.220693000000004
Washington,2012,roaded,2,63.804447
Washington,2012,roaded,3,33.646950000000004
Washington,2012,roaded,4,35.937747
Washington,2012,roaded,5,1.197414
Washington,2012,roaded,6,4.8844080000000005
Washington,2012,roadless,0,0.0
Washington,2012,roadless,1,32.237433
Washington,2012,roadless,2,56.40876
Washington,2012,roadless,3,29.888747999999996
Washington,2012,roadless,4,23.58657
Washington,2012,roadless,5,1.1634209999999998
Washington,2012,roadless,6,1.408671
Washington,2012,wilderness,0,0.0
Washington,2012,wilderness,1,4.862393999999999
Washington,2012,wilderness,2,15.305202
Washington,2012,wilderness,3,14.942744999999997
Washington,2012,wilderness,4,14.307569999999998
Washington,2012,wilderness,5,0.0342
Washington,2012,wilderness,6,1.2447
Washington,2013,roaded,0,0.0
Washington,2013,roaded,1,0.744489
Washington,2013,roaded,2,2.0367719999999996
Washington,2013,roaded,3,0.968292
Washington,2013,roaded,4,0.251343
Washington,2013,roaded,5,0.009684
Washington,2013,roaded,6,0.008100000000000001
Washington,2013,roadless,0,0.0
Washington,2013,roadless,1,0.631359
Washington,2013,roadless,2,1.216035
Washington,2013,roadless,3,0.9685529999999999
Washington,2013,roadless,4,3.208887
Washington,2013,roadless,5,0.013338
Washington,2013,roadless,6,0.0225
Washington,2013,wilderness,0,0.0
Washington,2013,wilderness,1,0.675252
Washington,2013,wilderness,2,1.708893
Washington,2013,wilderness,3,1.6163549999999998
Washington,2013,wilderness,4,1.07577
Washington,2013,wilderness,5,0.016578
Washington,2013,wilderness,6,0.0
Washington,2014,roaded,0,4.4999999999999996e-05
Washington,2014,roaded,1,62.525960999999995
Washington,2014,roaded,2,84.75787799999998
Washington,2014,roaded,3,69.095736
Washington,2014,roaded,4,100.87803
Washington,2014,roaded,5,1.171926
Washington,2014,roaded,6,0.131355
Washington,2014,roadless,0,0.0
Washington,2014,roadless,1,7.362647999999999
Washington,2014,roadless,2,16.888787999999998
Washington,2014,roadless,3,18.522972
Washington,2014,roadless,4,42.285653999999994
Washington,2014,roadless,5,0.048617999999999995
Washington,2014,roadless,6,1.8018450000000001
Washington,2014,wilderness,0,0.016236
Washington,2014,wilderness,1,2.371482
Washington,2014,wilderness,2,4.042665
Washington,2014,wilderness,3,5.7353309999999995
Washington,2014,wilderness,4,19.410606
Washington,2014,wilderness,5,0.0027
Washington,2014,wilderness,6,0.0
Washington,2015,roaded,0,0.010818
Washington,2015,roaded,1,104.79654
Washington,2015,roaded,2,244.2348
Washington,2015,roaded,3,160.702119
Washington,2015,roaded,4,155.800917
Washington,2015,roaded,5,3.9430709999999998
Washington,2015,roaded,6,17.538785999999998
Washington,2015,roadless,0,0.0019079999999999998
Washington,2015,roadless,1,31.552794
Washington,2015,roadless,2,51.386984999999996
Washington,2015,roadless,3,50.453936999999996
Washington,2015,roadless,4,71.512263
Washington,2015,roadless,5,3.152241
Washington,2015,roadless,6,5.903091
Washington,2015,wilderness,0,0.025317
Washington,2015,wilderness,1,32.667452999999995
Washington,2015,wilderness,2,111.283164
Washington,2015,wilderness,3,60.594714
Washington,2015,wilderness,4,34.040943
Washington,2015,wilderness,5,0.8846459999999999
Washington,2015,wilderness,6,1.354383
Washington,2016,roaded,0,4.4999999999999996e-05
Washington,2016,roaded,1,1.400445
Washington,2016,roaded,2,2.636712
Washington,2016,roaded,3,1.224018
Washington,2016,roaded,4,0.480357
Washington,2016,roaded,5,0.009899999999999999
Washington,2016,roaded,6,0.0
Washington,2016,roadless,0,0.0
Washington,2016,roadless,1,0.0
Washington,2016,roadless,2,0.0
Washington,2016,roadless,3,0.0
Washington,2016,roadless,4,0.0
Washington,2016,roadless,5,0.0
Washington,2016,roadless,6,0.0
Washington,2016,wilderness,0,0.0
Washington,2016,wilderness,1,4.196655
Washington,2016,wilderness,2,3.447288
Washington,2016,wilderness,3,3.289482
Washington,2016,wilderness,4,3.812643
Washington,2016,wilderness,5,0.06480000000000001
Washington,2016,wilderness,6,0.0
Washington,2017,roaded,0,0.008568
Washington,2017,roaded,1,12.158864999999999
Washington,2017,roaded,2,25.881984
Washington,2017,roaded,3,17.39295
Washington,2017,roaded,4,12.187809
Washington,2017,roaded,5,0.087228
Washington,2017,roaded,6,4.683743999999999
Washington,2017,roadless,0,0.0
Washington,2017,roadless,1,11.682945
Washington,2017,roadless,2,44.391492
Washington,2017,roadless,3,43.941725999999996
Washington,2017,roadless,4,37.140102
Washington,2017,roadless,5,0.079002
Washington,2017,roadless,6,2.9427659999999998
Washington,2017,wilderness,0,0.018108
Washington,2017,wilderness,1,43.288092
Washington,2017,wilderness,2,118.56758399999998
Washington,2017,wilderness,3,110.61791099999999
Washington,2017,wilderness,4,204.510753
Washington,2017,wilderness,5,0.6158699999999999
Washington,2017,wilderness,6,19.404873
Washington,2018,roaded,0,0.008568
Washington,2018,roaded,1,25.127784000000002
Washington,2018,roaded,2,101.21566499999999
Washington,2018,roaded,3,60.213896999999996
Washington,2018,roaded,4,22.192659
Washington,2018,roaded,5,0.415818
Washington,2018,roaded,6,0.69768
Washington,2018,roadless,0,0.0
Washington,2018,roadless,1,7.770978
Washington,2018,roadless,2,35.75376
Washington,2018,roadless,3,46.702439999999996
Washington,2018,roadless,4,35.606394
Washington,2018,roadless,5,0.008747999999999999
Washington,2018,roadless,6,1.091961
Washington,2018,wilderness,0,0.018108
Washington,2018,wilderness,1,12.904200000000001
Washington,2018,wilderness,2,44.811558
Washington,2018,wilderness,3,40.312917
Washington,2018,wilderness,4,42.42083399999999
Washington,2018,wilderness,5,0.06143400000000001
Washington,2018,wilderness,6,0.825759
Washington,2019,roaded,0,4.4999999999999996e-05
Washington,2019,roaded,1,1.2732029999999999
Washington,2019,roaded,2,5.862771
Washington,2019,roaded,3,1.727739
Washington,2019,roaded,4,0.295128
Washington,2019,roaded,5,0.0
Washington,2019,roaded,6,0.0225
Washington,2019,roadless,0,0.0
Washington,2019,roadless,1,0.0
Washington,2019,roadless,2,0.0
Washington,2019,roadless,3,0.0
Washington,2019,roadless,4,0.0
Washington,2019,roadless,5,0.0
Washington,2019,roadless,6,0.0
Washington,2019,wilderness,0,0.0
Washington,2019,wilderness,1,0.0
Washington,2019,wilderness,2,0.0
Washington,2019,wilderness,3,0.0
Washington,2019,wilderness,4,0.0
Washington,2019,wilderness,5,0.0
Washington,2019,wilderness,6,0.0
Washington,2020,roaded,0,0.008568
Washington,2020,roaded,1,14.497191
Washington,2020,roaded,2,18.564912
Washington,2020,roaded,3,5.870349
Washington,2020,roaded,4,9.901449
Washington,2020,roaded,5,0.009225
Washington,2020,roaded,6,0.19648799999999997
Washington,2020,roadless,0,0.0
Washington,2020,roadless,1,6.745797
Washington,2020,roadless,2,21.971241
Washington,2020,roadless,3,9.888696
Washington,2020,roadless,4,9.769077
Washington,2020,roadless,5,0.00927
Washington,2020,roadless,6,0.048663
Washington,2020,wilderness,0,0.018108
Washington,2020,wilderness,1,2.103183
Washington,2020,wilderness,2,6.0424739999999995
Washington,2020,wilderness,3,2.984409
Washington,2020,wilderness,4,3.010815
Washington,2020,wilderness,5,0.018404999999999998
Washington,2020,wilderness,6,0.734949
Washington,2021,roaded,0,0.008568
Washington,2021,roaded,1,165.953214
Washington,2021,roaded,2,268.31935799999997
Washington,2021,roaded,3,157.582917
Washington,2021,roaded,4,141.64323299999998
Washington,2021,roaded,5,3.042378
Washington,2021,roaded,6,0.0864
Washington,2021,roadless,0,0.0
Washington,2021,roadless,1,41.426576999999995
Washington,2021,roadless,2,93.904362
Washington,2021,roadless,3,110.469447
Washington,2021,roadless,4,94.70480399999998
Washington,2021,roadless,5,0.182178
Washington,2021,roadless,6,0.5121
Washington,2021,wilderness,0,0.018108
Washington,2021,wilderness,1,37.983348
Washington,2021,wilderness,2,81.170811
Washington,2021,wilderness,3,76.21032600000001
Washington,2021,wilderness,4,93.892248
Washington,2021,wilderness,5,0.18051299999999998
Washington,2021,wilderness,6,0.0
Washington,2022,roaded,0,0.00954
Washington,2022,roaded,1,8.803917
Washington,2022,roaded,2,37.600245
Washington,2022,roaded,3,26.963442
Washington,2022,roaded,4,18.177417
Washington,2022,roaded,5,0.0009
Washington,2022,roaded,6,0.0
Washington,2022,roadless,0,0.001836
Washington,2022,roadless,1,5.698340999999999
Washington,2022,roadless,2,27.601974
Washington,2022,roadless,3,17.756343
Washington,2022,roadless,4,11.176506
Washington,2022,roadless,5,0.0018
Washington,2022,roadless,6,0.0
Washington,2022,wilderness,0,0.025317
Washington,2022,wilderness,1,11.346623999999998
Washington,2022,wilderness,2,37.852011
Washington,2022,wilderness,3,33.087320999999996
Washington,2022,wilderness,4,50.274620999999996
Washington,2022,wilderness,5,0.0864
Washington,2022,wilderness,6,0.0684
Washington,2023,roaded,0,0.001017
Washington,2023,roaded,1,0.612
Washington,2023,roaded,2,3.1976999999999998
Washington,2023,roaded,3,0.0603
Washington,2023,roaded,4,0.0
Washington,2023,roaded,5,0.0027
Washington,2023,roaded,6,0.0
Washington,2023,roadless,0,0.001836
Washington,2023,roadless,1,0.0
Washington,2023,roadless,2,0.0
Washington,2023,roadless,3,0.0
Washington,2023,roadless,4,0.0
Washington,2023,roadless,5,0.0
Washington,2023,roadless,6,0.0
Washington,2023,wilderness,0,0.023445
Washington,2023,wilderness,1,3.1392
Washington,2023,wilderness,2,10.260225
Washington,2023,wilderness,3,15.479270999999999
Washington,2023,wilderness,4,18.222776999999997
Washington,2023,wilderness,5,0.0
Washington,2023,wilderness,6,0.11505599999999999
Washington,2024,roaded,0,0.0
Washington,2024,roaded,1,3.7076849999999997
Washington,2024,roaded,2,35.118306
Washington,2024,roaded,3,18.887202
Washington,2024,roaded,4,11.956184999999998
Washington,2024,roaded,5,0.0009
Washington,2024,roaded,6,0.0
Washington,2024,roadless,0,0.0
Washington,2024,roadless,1,0.10161899999999999
Washington,2024,roadless,2,3.105378
Washington,2024,roadless,3,2.391264
